year,quarter,cik,accession,company_name,form_type,date_filed,contract_link,exhibit,exhibit_lead,content_type,label,parties,parties_raw,image_count,ocr_labeled,amend,restate,joinder,termination,archive_name
2004,QTR2,1173463,000095013404008517,CINEMARK INC,S-4,2004-06-08,https://mcc.law.stanford.edu/data/1173463/000095013404008517/d15693exv10w1d.txt,EX-10.1D,EX-10,text/plain,services,"[""cinemark inc"",""cinemark usa inc tx"",""cnmk texas properties llc"",""laredo theatre ltd""]","[""cinemark inc"",""cinemark usa inc"",""cnmk texas properties ltd"",""laredo theatre ltd""]",0,false,true,false,false,false,1173463/000095013404008517/d15693exv10w1d.txt
2004,QTR2,1173463,000095013404008517,CINEMARK INC,S-4,2004-06-08,https://mcc.law.stanford.edu/data/1173463/000095013404008517/d15693exv10w1f.txt,EX-10.1F,EX-10,text/plain,services,"[""cinemark inc"",""cinemark partners ii ltd"",""cinemark usa inc tx""]","[""cinemark inc"",""cinemark partners ii ltd"",""cinemark usa inc""]",0,false,true,false,false,false,1173463/000095013404008517/d15693exv10w1f.txt
2004,QTR2,1173514,000095015204003784,NMHG HOLDING CO,10-Q,2004-05-10,https://mcc.law.stanford.edu/data/1173514/000095015204003784/l06838aexv10w35.txt,EX-10.35,EX-10,text/plain,services,"[""general electric capital corporation"",""nacco materials handling group inc"",""nmhg holding co""]","[""gecc"",""general electric capital corporation"",""nacco material handling group inc"",""nacco materials handling group inc"",""nmhg holding co""]",0,false,true,true,false,false,1173514/000095015204003784/l06838aexv10w35.txt
2006,QTR2,1174922,000134100406001630,WYNN RESORTS LTD,8-K,2006-06-06,https://mcc.law.stanford.edu/data/1174922/000134100406001630/wynnexh.txt,EX-10,EX-10,text/plain,services,"[""pbl"",""publishing and broadcasting ltd"",""wrl"",""wynn macau"",""wynn resorts ltd""]","[""a wrl"",""pbl"",""publishing and broadcasting ltd"",""wynn macau"",""wynn resorts limited"",""wynn resorts ltd""]",0,false,true,false,false,false,1174922/000134100406001630/wynnexh.txt
2006,QTR2,1178670,000095013506003323,ALNYLAM PHARMACEUTICALS  INC ,10-Q,2006-05-09,https://mcc.law.stanford.edu/data/1178670/000095013506003323/b60594apexv10w3.txt,EX-10.3,EX-10,text/plain,services,"[""alnylam pharmaceuticals inc"",""novartis institutes for biomedical research inc""]","[""alnylam pharmaceuticals inc"",""novartis institutes for biomedical research inc""]",0,false,true,false,false,false,1178670/000095013506003323/b60594apexv10w3.txt
2001,QTR2,12180,000091205701508484,SAMES CORP,10-K,2001-04-13,https://mcc.law.stanford.edu/data/12180/000091205701508484/a2044553zex-10_22.txt,EX-10.22,EX-10,text/plain,services,"[""dratt-campbell company"",""sames corp"",""sames corporation""]","[""dratt-campbell company"",""sames corp"",""sames corporation""]",0,false,true,true,false,false,12180/000091205701508484/a2044553zex-10_22.txt
2003,QTR2,1219701,000102140803006851,EDUCATION CAPITAL I LLC,8-K/A,2003-04-30,https://mcc.law.stanford.edu/data/1219701/000102140803006851/dex105.txt,EX-10.5,EX-10,text/plain,services,"[""acs education services inc"",""education capital i llc"",""education funding capital trust i"",""education lending services inc"",""fifth third bank""]","[""acs education services inc"",""education capital i llc"",""education funding capital trust"",""education lending services inc"",""fifth third bank""]",0,false,true,true,false,false,1219701/000102140803006851/dex105.txt
2003,QTR2,1222876,000120864603000093,GRANITE MORTGAGES 03 2 PLC,6-K,2003-06-05,https://mcc.law.stanford.edu/data/1222876/000120864603000093/ex10-6_3.txt,EX-10,EX-10,text/plain,services,"[""granite finance funding limited -and- mourant and co capital"",""granite mortgages 03 2 plc""]","[""granite finance funding limited -and- mourant and co capital (spv)"",""granite mortgages 03 2 plc""]",0,false,true,true,false,false,1222876/000120864603000093/ex10-6_3.txt
2003,QTR2,1224368,000095012303004091,MERRILL LYNCH MORT INVEST INC MLCC 2003 B MORT PS THR CERT,8-K,2003-04-10,https://mcc.law.stanford.edu/data/1224368/000095012303004091/y85385exv99w4.txt,EX-99.4,EX-99,text/plain,services,"[""cendant mortgage corporation"",""merrill lynch credit corporation"",""merrill lynch mort invest inc mlcc 2003 b mort ps thr cert""]","[""cendant mortgage corporation"",""merrill lynch credit corporation"",""merrill lynch mort invest inc mlcc 2003 b mort ps thr cert""]",0,false,true,false,false,false,1224368/000095012303004091/y85385exv99w4.txt
2004,QTR2,1229195,000117672104000176,SPECTRUM SCIENCES   SOFTWARE HOLDINGS INC,8-K,2004-04-21,https://mcc.law.stanford.edu/data/1229195/000117672104000176/doc3.txt,EX-10.1,EX-10,text/plain,services,"[""robert genovese"",""spectrum sciences software holdings inc""]","[""robert genovese"",""spectrum sciences and software holdings corp"",""spectrum sciences software holdings inc""]",0,false,true,true,false,false,1229195/000117672104000176/doc3.txt
2004,QTR2,1236736,000095011604001591,GENESIS HEALTHCARE CORP,10-Q,2004-05-14,https://mcc.law.stanford.edu/data/1236736/000095011604001591/ex10-1.txt,EX-10,EX-10,text/plain,services,"[""genesis healthcare inc"",""ghc"",""neighborcare pharmacy services inc""]","[""genesis healthcare corp"",""genesis healthcare corporation"",""ghc"",""neighborcare pharmacy services inc""]",0,false,true,false,false,false,1236736/000095011604001591/ex10-1.txt
2004,QTR2,1257640,000125764004000044,KRONOS WORLDWIDE INC,10-Q,2004-05-05,https://mcc.law.stanford.edu/data/1257640/000125764004000044/kwiform_10q2004ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""contran corporation"",""kronos worldwide inc""]","[""contran corporation"",""kronos worldwide inc""]",0,false,true,false,false,false,1257640/000125764004000044/kwiform_10q2004ex10-1.txt
2005,QTR2,1282266,000095013405010046,VALOR COMMUNICATIONS GROUP INC,10-Q,2005-05-13,https://mcc.law.stanford.edu/data/1282266/000095013405010046/d25318exv10w3.txt,EX-10.3,EX-10,text/plain,services,"[""jeff hayden telecom"",""texas l"",""valor a new york corporation"",""valor communications group inc"",""valor telecommunications of atandt corp""]","[""jeff hayden telecom"",""texas l"",""valor a new york corporation"",""valor communications group inc"",""valor telecommunications of atandt corp""]",0,false,true,true,false,false,1282266/000095013405010046/d25318exv10w3.txt
2006,QTR2,1282648,000090933406000170,TREMISIS ENERGY ACQUISITION CORP,8-K,2006-05-12,https://mcc.law.stanford.edu/data/1282648/000090933406000170/ram8kexh1022-051206.txt,EX-10.22,EX-10,text/plain,services,"[""rachel tarantola stusco"",""rwg energy inc"",""terry allison"",""tremisis energy acquisition corporation""]","[""rachel tarantola stusco"",""rwg energy"",""terry allison"",""tremisis energy acquisition corp""]",0,false,true,false,false,false,1282648/000090933406000170/ram8kexh1022-051206.txt
2006,QTR2,1282648,000090933406000229,RAM ENERGY RESOURCES INC,8-K,2006-06-05,https://mcc.law.stanford.edu/data/1282648/000090933406000229/ex10231rer8k-060106.txt,EX-10.23.1,EX-10,text/plain,services,"[""ram energy resources inc"",""rwg energy inc"",""targa midstream services limited""]","[""ram energy resources inc"",""rwg energy inc"",""targa midstream services limited""]",0,false,true,false,false,false,1282648/000090933406000229/ex10231rer8k-060106.txt
2004,QTR2,1284529,000119312504062414,DEX MEDIA INC,S-4,2004-04-14,https://mcc.law.stanford.edu/data/1284529/000119312504062414/dex1018.txt,EX-10.18,EX-10,text/plain,services,"[""dex media inc""]","[""(dex holdings llc"",""dex media inc""]",0,false,true,false,false,false,1284529/000119312504062414/dex1018.txt
2004,QTR2,1284529,000119312504062414,DEX MEDIA INC,S-4,2004-04-14,https://mcc.law.stanford.edu/data/1284529/000119312504062414/dex108.txt,EX-10.8,EX-10,text/plain,services,"[""dex media east llc"",""dex media inc"",""sgn llc"",""west corporation""]","[""dex media east llc"",""dex media inc"",""qwest corporation"",""sgn llc""]",0,false,true,true,false,false,1284529/000119312504062414/dex108.txt
2004,QTR2,1289559,000095012304006436,AMH Holdings  Inc ,S-4,2004-05-14,https://mcc.law.stanford.edu/data/1289559/000095012304006436/y97363exv10w11.txt,EX-10.11,EX-10,text/plain,services,"[""associated materials holdings inc"",""associated materials incorporated"",""harvest partners inc"",""mdc holdings inc"",""simon acquisition corp""]","[""amh holdings inc"",""associated materials holdings inc"",""associated materials incorporated"",""harvest partners inc"",""simon acquisition corp""]",0,false,true,true,false,false,1289559/000095012304006436/y97363exv10w11.txt
2006,QTR2,1294632,000095014406005005,IASIS Healthcare LLC,10-Q,2006-05-15,https://mcc.law.stanford.edu/data/1294632/000095014406005005/g01280exv10w2.txt,EX-10.2,EX-10,text/plain,services,"[""arizona health care cost containment system administration"",""finance"",""health choice arizona"",""iasis healthcare llc""]","[""arizona health care cost containment system administration"",""finance"",""health choice arizona"",""iasis healthcare llc""]",0,false,true,false,false,false,1294632/000095014406005005/g01280exv10w2.txt
2006,QTR2,1294632,000095014406005005,IASIS Healthcare LLC,10-Q,2006-05-15,https://mcc.law.stanford.edu/data/1294632/000095014406005005/g01280exv10w3.txt,EX-10.3,EX-10,text/plain,services,"[""ahcccs"",""arizona health care cost containment system administration"",""finance"",""health choice arizona"",""iasis healthcare llc""]","[""ahcccs"",""arizona health care cost containment system administration"",""finance"",""health choice arizona"",""iasis healthcare llc""]",0,false,true,false,false,false,1294632/000095014406005005/g01280exv10w3.txt
2006,QTR2,1303180,000114066106000199,Amera Resources CORP,20-F,2006-06-23,https://mcc.law.stanford.edu/data/1303180/000114066106000199/exhibit4-19.txt,EX-10,EX-10,text/plain,services,"[""amera resources corporation"",""nikolaos cacos""]","[""amera resources corp"",""amera resources corporation"",""nikolaos cacos""]",0,false,true,false,false,false,1303180/000114066106000199/exhibit4-19.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w3w10.txt,EX-10.3.10,EX-10,text/plain,services,"[""arlington tankers ltd"",""cm v-max i ltd"",""victory ltd""]","[""arlington tankers ltd"",""cm v-max ii ltd"",""victory ltd""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w3w10.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w3w12.txt,EX-10.3.12,EX-10,text/plain,services,"[""arlington tankers ltd"",""cm v-max i ltd"",""stena vision"",""vision ltd""]","[""arlington tankers ltd"",""cm v-max i ltd"",""stena vision"",""vision ltd""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w3w12.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w3w2.txt,EX-10.3.2,EX-10,text/plain,services,"[""arlington tankers ltd"",""companion ltd"",""stena bulk ab"",""stena companion""]","[""arlington tankers ltd"",""companion ltd"",""stena bulk ab"",""stena companion""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w3w2.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w3w4.txt,EX-10.3.4,EX-10,text/plain,services,"[""arlington tankers ltd"",""compatriot ltd"",""stena bulk ab""]","[""arlington tankers ltd"",""compatriot ltd"",""stena bulk ab""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w3w4.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w3w6.txt,EX-10.3.6,EX-10,text/plain,services,"[""arlington tankers ltd"",""concord ltd"",""stena bulk ab"",""stena concord""]","[""arlington tankers ltd"",""concord ltd"",""stena bulk ab"",""stena concord""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w3w6.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w3w8.txt,EX-10.3.8,EX-10,text/plain,services,"[""arlington tankers ltd"",""consul ltd"",""stena bulk ab"",""stena consul""]","[""arlington tankers ltd"",""consul ltd"",""stena bulk ab"",""stena consul""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w3w8.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w4w10.txt,EX-10.4.10,EX-10,text/plain,services,"[""arlington tankers ltd"",""northern marine management ltd"",""victory ltd""]","[""arlington tankers ltd"",""northern marine management ltd"",""victory ltd""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w4w10.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w4w12.txt,EX-10.4.12,EX-10,text/plain,services,"[""arlington tankers ltd"",""northern marine management ltd"",""vision ltd""]","[""arlington tankers ltd"",""northern marine management ltd"",""vision ltd""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w4w12.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w4w2.txt,EX-10.4.2,EX-10,text/plain,services,"[""arlington tankers ltd"",""companion ltd"",""northern marine management ltd"",""stena companion""]","[""arlington tankers ltd"",""companion ltd"",""northern marine management ltd"",""stena companion""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w4w2.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w4w4.txt,EX-10.4.4,EX-10,text/plain,services,"[""arlington tankers ltd"",""compatriot ltd"",""northern marine management ltd""]","[""arlington tankers ltd"",""compatriot ltd"",""northern marine management ltd""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w4w4.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w4w6.txt,EX-10.4.6,EX-10,text/plain,services,"[""arlington tankers ltd"",""concord ltd"",""northern marine management ltd""]","[""arlington tankers ltd"",""concord ltd"",""northern marine management ltd""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w4w6.txt
2005,QTR2,1305507,000095013505003219,Arlington Tankers Ltd ,20-F,2005-06-09,https://mcc.law.stanford.edu/data/1305507/000095013505003219/b55316atexv10w4w8.txt,EX-10.4.8,EX-10,text/plain,services,"[""arlington tankers ltd"",""consul ltd"",""northern marine management ltd""]","[""arlington tankers ltd"",""consul ltd"",""northern marine management ltd""]",0,false,true,false,false,false,1305507/000095013505003219/b55316atexv10w4w8.txt
2007,QTR2,1340744,000095013507003085,Altus Pharmaceuticals Inc ,10-Q,2007-05-11,https://mcc.law.stanford.edu/data/1340744/000095013507003085/b65195apexv10w1.txt,EX-10.1,EX-10,text/plain,services,"[""altus pharmaceuticals inc"",""amano enzyme inc""]","[""altus pharmaceuticals inc"",""amano enzyme inc""]",0,false,true,false,false,false,1340744/000095013507003085/b65195apexv10w1.txt
2007,QTR2,1359886,000095013507002550,WCI Steel  Inc ,S-4,2007-04-27,https://mcc.law.stanford.edu/data/1359886/000095013507002550/b64743s4exv10w10.txt,EX-10.10,EX-10,text/plain,services,"[""cleveland-cliffs iron company"",""cliffs mining company"",""cliffs sales company"",""northshore mining company"",""wci steel inc""]","[""cleveland-cliffs iron company"",""cliffs mining company"",""cliffs sales company"",""northshore mining company"",""wci steel inc""]",0,false,true,true,false,false,1359886/000095013507002550/b64743s4exv10w10.txt
2007,QTR2,1359886,000095013507002550,WCI Steel  Inc ,S-4,2007-04-27,https://mcc.law.stanford.edu/data/1359886/000095013507002550/b64743s4exv10w11xay.txt,EX-10.11(A),EX-10,text/plain,services,"[""isg warren inc"",""mittal steel usa - warren inc"",""wci steel inc""]","[""isg warren inc"",""mittal steel usa - warren inc"",""wci steel inc""]",0,false,true,false,false,false,1359886/000095013507002550/b64743s4exv10w11xay.txt
2007,QTR2,1359886,000095013507002550,WCI Steel  Inc ,S-4,2007-04-27,https://mcc.law.stanford.edu/data/1359886/000095013507002550/b64743s4exv10w12xay.txt,EX-10.12(A),EX-10,text/plain,services,"[""haverhill north coke company"",""wci steel inc""]","[""haverhill north coke company"",""wci steel inc""]",0,false,true,false,false,false,1359886/000095013507002550/b64743s4exv10w12xay.txt
2009,QTR2,1387976,000101968709002216,Consorteum Holdings  Inc ,8-K,2009-06-19,https://mcc.law.stanford.edu/data/1387976/000101968709002216/consorteum_8k-ex1010.txt,EX-10.10,EX-10,text/plain,services,"[""consorteum holdings inc"",""consorteum inc"",""fp financial ltd""]","[""consorteum holdings inc"",""consorteum inc"",""fp financial ltd""]",0,false,true,true,false,false,1387976/000101968709002216/consorteum_8k-ex1010.txt
2012,QTR2,1435387,000103849412000033,Discovery Energy Corp ,8-K,2012-06-29,https://mcc.law.stanford.edu/data/1435387/000103849412000033/ex101.txt,EX-10.1,EX-10,text/plain,services,"[""discovery energy corp"",""liberty petroleum corporation""]","[""discovery energy corp"",""liberty petroleum corporation""]",0,false,true,false,false,false,1435387/000103849412000033/ex101.txt
2002,QTR2,18532,000095013402007516,CENTEX CORP,10-K,2002-06-21,https://mcc.law.stanford.edu/data/18532/000095013402007516/d97653exv10w1.txt,EX-10.1,EX-10,text/plain,services,"[""3333 holding corporation"",""centex corp"",""centex service company""]","[""3333 holding corporation"",""centex corp"",""centex service company""]",0,false,true,true,false,false,18532/000095013402007516/d97653exv10w1.txt
2002,QTR2,18532,000095013402007516,CENTEX CORP,10-K,2002-06-21,https://mcc.law.stanford.edu/data/18532/000095013402007516/d97653exv10w2xay.txt,EX-10.2(A),EX-10,text/plain,services,"[""3333 holding corporation"",""cdclp"",""centex corp"",""centex development company limited""]","[""3333 holding corporation"",""cdclp"",""centex corp"",""centex development company l""]",0,false,true,true,false,false,18532/000095013402007516/d97653exv10w2xay.txt
2005,QTR2,19353,000001935305000083,CHARMING SHOPPES INC,10-K,2005-04-14,https://mcc.law.stanford.edu/data/19353/000001935305000083/exh10112.txt,EX-10,EX-10,text/plain,services,"[""charming shoppes inc"",""lane bryant inc"",""sierra nevada factoring inc"",""world financial network national bank""]","[""charming shoppes inc"",""lane bryant inc"",""sierra nevada factoring inc"",""world financial network national bank""]",0,false,true,false,false,false,19353/000001935305000083/exh10112.txt
2002,QTR2,23304,000002330402000005,CONE MILLS CORP,10-Q,2002-05-14,https://mcc.law.stanford.edu/data/23304/000002330402000005/exh10231.txt,EX-10,EX-10,text/plain,services,"[""cone mills corporation"",""levi strauss and co"",""lsandco""]","[""cone mills corp"",""cone mills corporation"",""levi strauss and co"",""lsandco""]",0,false,true,false,false,false,23304/000002330402000005/exh10231.txt
2003,QTR2,23341,000117152003000085,CONGOLEUM CORP,10-K,2003-04-15,https://mcc.law.stanford.edu/data/23341/000117152003000085/ex10_13-4.txt,EX-10.13.4,EX-10,text/plain,services,"[""abi"",""american biltrite inc"",""congoleum corp"",""congoleum corporation"",""richard g"",""roger s marcus""]","[""abi"",""american biltrite inc"",""congoleum corp"",""congoleum corporation"",""richard g"",""roger s marcus""]",0,false,true,false,false,false,23341/000117152003000085/ex10_13-4.txt
2002,QTR2,25354,000002535402000013,CPI CORP,10-Q,2002-06-07,https://mcc.law.stanford.edu/data/25354/000002535402000013/exh1051.txt,EX-10.51,EX-10,text/plain,services,"[""consumer programs incorporated"",""cpi corp"",""sears roebuck and co""]","[""consumer programs incorporated"",""cpi corp"",""sears roebuck and co""]",0,false,true,false,false,false,25354/000002535402000013/exh1051.txt
2007,QTR2,30697,000095014207000985,TRIARC COMPANIES INC,8-K,2007-05-01,https://mcc.law.stanford.edu/data/30697/000095014207000985/ex10-2_form8k043007.txt,EX-10,EX-10,text/plain,services,"[""tcmg-ma llc"",""trian fund management"",""trian partners"",""trian partners master fund lp"",""triarc companies inc""]","[""tcmg-ma llc"",""trian fund management lp"",""trian partners lp"",""trian partners ltd"",""trian partners master fund lp"",""triarc companies inc""]",0,false,true,true,false,false,30697/000095014207000985/ex10-2_form8k043007.txt
2003,QTR2,3116,000095013703003065,AKORN INC,10-K,2003-05-21,https://mcc.law.stanford.edu/data/3116/000095013703003065/c77055exv10w40.txt,EX-10.40,EX-10,text/plain,services,"[""aeg partners inc"",""akorn inc""]","[""aeg partners llc"",""akorn inc""]",0,false,true,false,false,false,3116/000095013703003065/c77055exv10w40.txt
2001,QTR2,315641,000091205701510382,ROHN INDUSTRIES INC,10-K/A,2001-04-25,https://mcc.law.stanford.edu/data/315641/000091205701510382/a2046045zex-10_17.txt,EX-10.17,EX-10,text/plain,services,"[""commonwealth of pennsylvania"",""governors office of administration"",""rohn construction inc"",""rohn industries inc"",""the commonwealth""]","[""commonwealth of pennsylvania"",""governor's office of administration"",""rohn construction inc"",""rohn industries inc"",""the commonwealth""]",0,false,true,false,false,false,315641/000091205701510382/a2046045zex-10_17.txt
2001,QTR2,315641,000091205701510382,ROHN INDUSTRIES INC,10-K/A,2001-04-25,https://mcc.law.stanford.edu/data/315641/000091205701510382/a2046045zex-10_18.txt,EX-10.18,EX-10,text/plain,services,"[""of administration commonwealth of pennsylvania"",""office of administration"",""rohn construction inc"",""rohn industries inc""]","[""of administration commonwealth of pennsylvania"",""office of administration"",""rohn construction inc"",""rohn industries inc""]",0,false,true,false,false,false,315641/000091205701510382/a2046045zex-10_18.txt
2001,QTR2,315641,000091205701510382,ROHN INDUSTRIES INC,10-K/A,2001-04-25,https://mcc.law.stanford.edu/data/315641/000091205701510382/a2046045zex-10_19.txt,EX-10.19,EX-10,text/plain,services,"[""of administration commonwealth of pennsylvania"",""office of administration"",""rohn construction inc"",""rohn industries inc""]","[""of administration commonwealth of pennsylvania"",""office of administration"",""rohn construction inc"",""rohn industries inc""]",0,false,true,false,false,false,315641/000091205701510382/a2046045zex-10_19.txt
2001,QTR2,315641,000091205701510382,ROHN INDUSTRIES INC,10-K/A,2001-04-25,https://mcc.law.stanford.edu/data/315641/000091205701510382/a2046045zex-10_20.txt,EX-10.20,EX-10,text/plain,services,"[""office of administration commonwealth of pennsylvania"",""rohn construction inc"",""rohn industries inc""]","[""office of administration commonwealth of pennsylvania"",""rohn construction inc"",""rohn industries inc""]",0,false,true,false,false,false,315641/000091205701510382/a2046045zex-10_20.txt
2001,QTR2,315641,000091205701510382,ROHN INDUSTRIES INC,10-K/A,2001-04-25,https://mcc.law.stanford.edu/data/315641/000091205701510382/a2046045zex-10_21.txt,EX-10.21,EX-10,text/plain,services,"[""of administration commonwealth of pennsylvania"",""office of administration"",""rohn construction inc"",""rohn industries inc""]","[""of administration commonwealth of pennsylvania"",""office of administration"",""rohn construction inc"",""rohn industries inc""]",0,false,true,false,false,false,315641/000091205701510382/a2046045zex-10_21.txt
2001,QTR2,315641,000091205701510382,ROHN INDUSTRIES INC,10-K/A,2001-04-25,https://mcc.law.stanford.edu/data/315641/000091205701510382/a2046045zex-10_22.txt,EX-10.22,EX-10,text/plain,services,"[""office of administration commonwealth of pennsylvania"",""rohn construction inc"",""rohn industries inc""]","[""office of administration commonwealth of pennsylvania"",""rohn construction inc"",""rohn industries inc""]",0,false,true,false,false,false,315641/000091205701510382/a2046045zex-10_22.txt
2001,QTR2,315641,000091205701510382,ROHN INDUSTRIES INC,10-K/A,2001-04-25,https://mcc.law.stanford.edu/data/315641/000091205701510382/a2046045zex-10_23.txt,EX-10.23,EX-10,text/plain,services,"[""office of administration commonwealth of pennsylvania"",""rohn construction inc"",""rohn industries inc""]","[""office of administration commonwealth of pennsylvania"",""rohn construction inc"",""rohn industries inc""]",0,false,true,false,false,false,315641/000091205701510382/a2046045zex-10_23.txt
2000,QTR2,316236,000088981200003036,GRAND UNION CO  DE ,10-K,2000-06-30,https://mcc.law.stanford.edu/data/316236/000088981200003036/0000889812-00-003036-0004.txt,EX-10.12,EX-10,text/plain,services,"[""grand union co de""]","[""grand union co de""]",0,false,true,true,false,false,316236/000088981200003036/0000889812-00-003036-0004.txt
2001,QTR2,320333,000095012301502575,HANOVER DIRECT INC,10-Q,2001-05-15,https://mcc.law.stanford.edu/data/320333/000095012301502575/y48800ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""hanover direct inc"",""meridian ventures llc"",""thomas c shull""]","[""hanover direct inc"",""meridian ventures llc"",""thomas c shull""]",0,false,true,false,false,false,320333/000095012301502575/y48800ex10-1.txt
2002,QTR2,320333,000095012302005134,HANOVER DIRECT INC,10-Q,2002-05-14,https://mcc.law.stanford.edu/data/320333/000095012302005134/y60283ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""hanover direct inc"",""meridian ventures llc"",""thomas c shull""]","[""hanover direct inc"",""meridian ventures llc"",""thomas c shull""]",0,false,true,false,false,false,320333/000095012302005134/y60283ex10-1.txt
2001,QTR2,320345,000095013301501075,MICROS SYSTEMS INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/320345/000095013301501075/w49174ex10-a.txt,EX-10.A,EX-10,text/plain,services,"[""louis brown"",""louis m brown jr"",""micros systems inc""]","[""louis brown"",""louis m brown jr"",""micros systems inc""]",0,false,true,false,false,false,320345/000095013301501075/w49174ex10-a.txt
2002,QTR2,355766,000095013402003865,HALLWOOD GROUP INC,10-K,2002-04-16,https://mcc.law.stanford.edu/data/355766/000095013402003865/d95365ex10-9.txt,EX-10.9,EX-10,text/plain,services,"[""hallwood group inc"",""hsc financial corporation""]","[""hallwood group inc"",""hallwood group incorporated"",""hsc financial corporation""]",0,false,true,false,false,false,355766/000095013402003865/d95365ex10-9.txt
2002,QTR2,355999,000091205702012811,UNITED STATIONERS INC,10-K,2002-04-01,https://mcc.law.stanford.edu/data/355999/000091205702012811/a2073884zex-10_3.txt,EX-10.3,EX-10,text/plain,services,"[""chase manhattan bank"",""united stationers financial services llc"",""united stationers inc"",""united stationers supply co"",""uss receivables company ltd""]","[""chase manhattan bank"",""united stationers financial services llc"",""united stationers inc"",""united stationers supply co"",""uss receivables company ltd""]",0,false,true,true,false,false,355999/000091205702012811/a2073884zex-10_3.txt
2002,QTR2,356309,000095012302005116,NEW JERSEY RESOURCES CORP,10-Q,2002-05-14,https://mcc.law.stanford.edu/data/356309/000095012302005116/y60698ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""ecorp marketing llc"",""new jersey resources corporation"",""njr energy services company""]","[""ecorp marketing llc"",""new jersey resources corp"",""njr energy services company""]",0,false,true,true,false,false,356309/000095012302005116/y60698ex10-1.txt
2005,QTR2,356591,000095017205001395,NEUROLOGIX INC DE,8-K,2005-04-29,https://mcc.law.stanford.edu/data/356591/000095017205001395/neurol.txt,EX-10,EX-10,text/plain,services,"[""michael g kaplitt"",""neurologix inc de"",""neurologix research inc""]","[""michael g kaplitt"",""neurologix inc de"",""neurologix research inc""]",0,false,true,true,false,false,356591/000095017205001395/neurol.txt
2000,QTR2,37008,000095012300005631,FIRST UNION REAL ESTATE EQUITY   MORTGAGE INVESTMENTS,8-K,2000-06-07,https://mcc.law.stanford.edu/data/37008/000095012300005631/0000950123-00-005631-0003.txt,EX-99.2,EX-99,text/plain,services,"[""first union real estate equity and mortgage investments"",""radiant partners llc""]","[""first union real estate equity and mortgage investments"",""first union real estate equity mortgage investments"",""new york limited liability company"",""radiant partners llc""]",0,false,true,false,false,false,37008/000095012300005631/0000950123-00-005631-0003.txt
